mdm_id,lud
15716133,2020-04-02T07:53:32.618Z
15722911,2020-04-02T07:53:50.973Z
15723500,2020-04-02T07:53:42.151Z
16925822,2020-03-25T04:01:11.935Z
16962222,2020-03-24T23:23:17.083Z
17217468,2020-03-25T07:05:13.949Z
17008416,2019-12-22T05:47:41.907Z
17008434,2019-12-22T05:47:41.907Z
17008423,2019-12-22T05:47:42.130Z
16103697,2020-03-25T06:01:22.744Z
17021517,2020-03-04T13:07:05.498Z
17021516,2020-03-04T13:20:18.682Z
17021518,2020-02-28T09:36:28.396Z
17024227,2020-03-04T13:07:01.485Z
17038405,2020-02-26T08:35:30.702Z
17048615,2020-03-09T09:27:07.605Z
17064884,2020-03-10T08:35:34.046Z
17064897,2020-03-10T08:30:40.057Z
17064928,2020-03-11T07:38:12.994Z
17064973,2020-03-10T08:34:14.683Z
17064957,2020-03-10T08:38:24.766Z
17064952,2020-03-10T08:37:56.872Z
17065070,2020-03-11T07:33:48.893Z
17065081,2020-03-11T07:39:05.546Z
17170450,2020-04-02T07:53:26.101Z
17172226,2020-03-24T23:33:35.186Z
17172235,2020-03-25T13:25:13.500Z
17172281,2020-03-24T23:08:59.060Z
17172282,2020-03-24T22:16:14.177Z
17172303,2020-03-25T03:07:32.418Z
17172300,2020-03-24T22:10:11.321Z
17172302,2020-03-25T08:17:16.104Z
17172322,2020-03-25T02:37:30.896Z
17172320,2020-03-25T01:09:27.536Z
17172324,2020-03-25T08:19:26.126Z
17172313,2020-03-25T09:06:18.219Z
17172334,2020-03-25T11:31:43.331Z
17172327,2020-03-25T01:27:23.163Z
17172333,2020-03-24T23:59:42.091Z
17172348,2020-03-24T22:48:52.411Z
17172345,2020-03-24T22:57:40.637Z
17172342,2020-03-25T05:54:29.446Z
17172353,2020-03-25T00:15:04.542Z
17172355,2020-03-24T23:47:35.344Z
17172364,2020-03-24T22:53:32.084Z
17172373,2020-03-25T08:40:29.138Z
17172365,2020-03-25T06:24:44.821Z
17173851,2020-01-23T08:33:41.466Z
17173850,2020-01-21T08:33:23.681Z
17173855,2020-01-21T08:33:23.681Z
17176893,2020-03-04T13:13:28.176Z
17177390,2020-03-04T13:13:39.066Z
17177392,2020-03-04T13:07:33.669Z
17177391,2020-03-04T13:31:30.711Z
17177389,2020-03-04T13:01:59.884Z
17177388,2020-03-04T13:09:33.482Z
17177396,2020-02-26T09:33:21.073Z
17177394,2020-02-26T09:33:21.073Z
17177393,2020-02-26T09:33:21.073Z
17177395,2020-02-26T09:33:21.073Z
17177399,2020-03-04T13:20:31.187Z
17177403,2020-03-04T13:24:21.516Z
17177404,2020-03-04T13:01:53.094Z
17177405,2020-03-04T13:17:52.582Z
17177406,2020-02-26T09:33:21.073Z
17177409,2020-02-26T09:33:24.169Z
17177410,2020-03-04T13:31:30.711Z
17177408,2020-03-04T13:15:59.207Z
17177421,2020-02-26T09:33:21.073Z
17177418,2020-03-04T13:20:31.187Z
17177420,2020-03-04T13:20:31.187Z
17177419,2020-03-04T13:31:30.711Z
17177425,2020-01-10T09:29:52.937Z
17177426,2020-01-10T09:29:52.937Z
17177423,2020-03-04T13:18:04.474Z
17177424,2020-03-04T13:13:39.180Z
17177422,2020-03-04T13:15:59.207Z
17177430,2020-03-04T13:24:21.516Z
17177428,2020-03-04T13:20:31.187Z
17177431,2020-03-04T13:15:52.863Z
17177429,2020-03-04T13:13:29.230Z
17177427,2020-02-26T09:33:20.925Z
17177435,2020-03-04T13:20:37.764Z
17177436,2020-03-04T13:24:21.516Z
17177434,2020-03-04T13:31:30.711Z
17177432,2020-03-04T13:02:06.687Z
17177433,2020-03-04T13:24:21.516Z
17177454,2020-02-26T09:33:20.986Z
17177451,2020-02-26T09:33:20.986Z
17177441,2020-02-26T09:33:30.605Z
17177445,2020-02-26T09:33:30.605Z
17177458,2020-02-26T09:33:20.925Z
17177455,2020-03-04T13:13:50.776Z
17177456,2020-03-04T13:20:37.567Z
17177457,2020-02-26T09:33:20.925Z
17177459,2020-02-26T09:33:24.169Z
17177462,2020-03-04T13:24:21.516Z
17177461,2020-03-04T13:18:17.262Z
17177463,2020-02-26T09:33:20.986Z
17177464,2020-02-26T09:33:20.986Z
17177460,2020-02-26T09:33:20.986Z
17177471,2020-03-04T13:28:14.273Z
17177474,2020-03-04T13:20:24.585Z
17177475,2020-03-04T13:31:30.711Z
17177472,2020-03-04T13:31:30.711Z
17177470,2020-03-04T13:20:27.720Z
17177468,2020-03-04T13:13:28.176Z
17177466,2020-02-26T09:34:09.437Z
17177467,2020-02-26T09:34:17.741Z
17177469,2020-02-26T09:34:17.741Z
17177513,2020-03-04T13:17:52.582Z
17177514,2020-03-04T13:20:31.187Z
17177511,2020-03-04T13:13:50.776Z
17177510,2020-03-04T13:13:50.776Z
17177512,2020-03-04T13:24:21.516Z
17177508,2020-03-04T13:07:44.916Z
17177509,2020-03-04T13:16:05.883Z
17177507,2020-03-04T13:07:44.987Z
17177505,2020-03-04T13:18:13.789Z
17177506,2020-03-04T13:15:52.863Z
17177485,2020-02-26T09:34:33.479Z
17177502,2020-02-26T09:34:33.479Z
17177486,2020-02-26T09:34:33.479Z
17177499,2020-03-04T13:20:27.720Z
17177501,2020-03-04T13:20:27.720Z
17177504,2020-03-04T13:20:31.187Z
17177490,2020-02-26T09:32:26.535Z
17177481,2020-03-04T13:13:39.066Z
17177498,2020-03-04T13:17:52.582Z
17177482,2020-02-26T09:33:51.303Z
17177492,2020-03-04T13:13:39.066Z
17177494,2020-03-04T13:09:40.400Z
17177489,2020-02-26T09:34:28.577Z
17177503,2020-02-26T09:34:28.577Z
17177493,2020-02-26T09:34:28.577Z
17177491,2020-02-26T09:34:28.577Z
17177496,2020-02-26T09:34:28.577Z
17177497,2020-02-26T09:32:20.464Z
17177500,2020-03-04T13:09:36.081Z
17177483,2020-03-04T13:17:52.582Z
17177488,2020-03-04T13:28:23.381Z
17177516,2020-03-04T13:31:30.711Z
17177518,2020-03-04T13:01:53.094Z
17177519,2020-03-04T13:16:05.883Z
17177517,2020-03-04T13:28:23.381Z
17177515,2020-03-04T13:20:37.764Z
17177526,2020-03-04T13:24:21.516Z
17177527,2020-03-04T13:24:21.516Z
17177524,2020-03-04T13:15:52.863Z
17177525,2020-03-04T13:13:29.230Z
17177520,2020-03-04T13:07:44.987Z
17177533,2020-03-04T13:24:21.516Z
17177531,2020-03-04T13:07:44.916Z
17177529,2020-03-04T13:28:23.381Z
17177530,2020-03-04T13:13:28.176Z
17177537,2020-03-04T13:31:30.711Z
17177547,2020-01-10T09:36:50.555Z
17177549,2020-02-26T09:34:19.436Z
17177546,2020-02-26T09:34:19.436Z
17177544,2020-03-04T13:20:37.764Z
17177554,2020-03-04T13:20:37.764Z
17177561,2020-03-04T13:31:30.711Z
17177559,2020-03-04T13:20:31.187Z
17177556,2020-03-04T13:13:31.252Z
17177553,2020-03-04T13:20:37.764Z
17177563,2020-03-04T13:28:23.381Z
17177564,2020-03-04T13:13:28.176Z
17177571,2020-03-04T13:13:28.176Z
17177569,2020-03-04T13:31:30.711Z
17177562,2020-03-04T13:09:36.081Z
17177572,2020-02-26T09:34:22.028Z
17177570,2020-01-10T09:36:40.993Z
17177578,2020-03-04T13:13:39.180Z
17177579,2020-03-04T13:24:21.516Z
17177573,2020-01-10T09:31:53.768Z
17177576,2020-03-04T13:09:39.678Z
17177580,2020-03-04T13:28:23.381Z
17177582,2020-02-26T09:32:07.539Z
17177575,2020-03-04T13:07:44.916Z
17177574,2020-03-04T13:13:28.176Z
17177577,2020-03-04T13:09:36.081Z
17177581,2020-03-04T13:20:31.187Z
17177589,2020-03-04T13:28:23.381Z
17177591,2020-03-04T13:13:39.180Z
17177583,2020-02-26T09:32:29.369Z
17177584,2020-03-04T13:20:37.764Z
17177590,2020-03-04T13:15:52.863Z
17177587,2020-03-04T13:20:24.585Z
17177592,2020-03-04T13:15:45.672Z
17177585,2020-03-04T13:24:21.516Z
17177586,2020-03-04T13:24:21.516Z
17177601,2020-03-04T13:20:31.169Z
17177602,2020-03-04T13:20:31.187Z
17177595,2020-03-04T13:01:53.094Z
17177599,2020-03-04T13:07:44.916Z
17177597,2020-03-04T13:16:05.883Z
17177598,2020-03-04T13:31:30.711Z
17177600,2020-03-04T13:13:44.382Z
17177594,2020-03-04T13:20:31.169Z
17177596,2020-03-04T13:31:30.711Z
17177593,2020-03-04T13:20:37.764Z
17177611,2020-03-04T13:16:05.883Z
17177606,2020-03-04T13:18:13.789Z
17177605,2020-03-04T13:07:44.987Z
17177609,2020-03-04T13:07:44.987Z
17177604,2020-03-04T13:07:47.868Z
17177608,2020-03-04T13:13:29.230Z
17177610,2020-03-04T13:28:14.273Z
17177603,2020-03-04T13:17:58.186Z
17177613,2020-03-04T13:24:21.516Z
17177615,2020-03-04T13:18:13.789Z
17177616,2020-03-04T13:09:40.400Z
17177622,2020-03-04T13:20:37.764Z
17177623,2020-03-04T13:13:29.230Z
17177617,2020-03-04T13:07:44.987Z
17177630,2020-03-04T13:18:04.474Z
17177629,2020-02-26T09:32:36.377Z
17177633,2020-03-04T13:28:23.381Z
17177637,2020-03-04T13:20:37.567Z
17177635,2020-02-26T09:34:02.080Z
17177632,2020-02-26T09:34:02.080Z
17177636,2020-02-26T09:34:02.080Z
17177634,2020-03-04T13:02:06.578Z
17177656,2020-02-26T09:32:35.998Z
17177654,2020-02-26T09:32:35.998Z
17177651,2020-02-26T09:32:30.643Z
17177652,2020-03-04T13:20:37.764Z
17177655,2020-03-04T13:20:37.764Z
17177657,2020-03-04T13:01:52.989Z
17177640,2020-03-04T13:13:29.230Z
17177639,2020-02-26T09:33:51.276Z
17177649,2020-02-26T09:33:51.276Z
17177641,2020-02-26T09:33:51.276Z
17177642,2020-02-26T09:33:51.276Z
17177648,2020-02-26T09:33:57.925Z
17177643,2020-03-04T13:01:59.884Z
17177647,2020-03-04T13:17:59.186Z
17177646,2020-03-04T13:24:21.516Z
17177661,2020-03-04T13:20:31.187Z
17177671,2020-03-04T13:13:39.066Z
17177678,2020-03-04T13:20:31.187Z
17177662,2020-03-04T13:13:50.776Z
17177667,2020-03-04T13:01:59.884Z
17177665,2020-03-04T13:28:23.381Z
17177676,2020-03-04T13:13:39.180Z
17177658,2020-02-26T09:34:28.803Z
17177660,2020-02-26T09:34:28.803Z
17177677,2020-02-26T09:34:33.479Z
17177666,2020-03-04T13:31:30.711Z
17177663,2020-03-04T13:13:39.066Z
17177673,2020-03-04T13:07:44.906Z
17177672,2020-03-04T13:07:44.906Z
17177670,2020-03-04T13:09:33.482Z
17177659,2020-03-04T13:01:59.884Z
17177669,2020-03-04T13:31:30.711Z
17177664,2020-03-04T13:17:52.582Z
17177674,2020-03-04T13:13:50.776Z
17177668,2020-03-04T13:20:31.187Z
17177681,2020-03-04T13:13:50.776Z
17177679,2020-03-04T13:02:06.578Z
17177687,2020-03-04T13:18:23.876Z
17177685,2020-03-04T13:07:47.868Z
17177682,2020-03-04T13:07:47.868Z
17177686,2020-03-04T13:16:05.883Z
17177680,2020-03-04T13:09:33.482Z
17177684,2020-03-04T13:28:14.273Z
17177688,2020-03-04T13:28:14.273Z
17177683,2020-02-26T09:32:07.539Z
17177689,2020-02-26T09:31:54.102Z
17177702,2020-03-04T13:09:33.482Z
17177703,2020-03-04T13:17:52.582Z
17177690,2020-03-04T13:20:27.720Z
17177696,2020-03-04T13:09:40.400Z
17177691,2020-02-26T09:32:23.180Z
17177695,2020-03-04T13:07:47.868Z
17177701,2020-03-04T13:31:30.711Z
17177709,2020-03-04T13:07:33.669Z
17177714,2020-03-04T13:07:33.669Z
17177717,2020-03-04T13:28:23.381Z
17177716,2020-03-04T13:07:47.868Z
17177715,2020-03-04T13:07:58.590Z
17177704,2020-03-04T13:20:37.764Z
17177708,2020-03-04T13:13:28.176Z
17177712,2020-03-04T13:15:45.263Z
17177713,2020-03-04T13:24:21.516Z
17177722,2020-02-26T09:32:36.377Z
17177721,2020-02-26T09:32:36.377Z
17177729,2020-02-26T09:32:36.377Z
17177726,2020-02-26T09:32:36.377Z
17177728,2020-02-26T09:32:36.377Z
17177723,2020-03-04T13:07:58.590Z
17177719,2020-03-04T13:09:39.678Z
17177727,2020-03-04T13:18:04.474Z
17177720,2020-03-04T13:02:06.578Z
17177730,2020-03-04T13:09:39.678Z
17177734,2020-03-10T08:37:35.974Z
17177740,2020-02-26T09:32:38.489Z
17177743,2020-02-26T09:32:38.489Z
17177749,2020-02-26T09:32:38.489Z
17177744,2020-02-26T09:32:38.489Z
17177741,2020-03-04T13:13:44.382Z
17177732,2020-03-04T13:17:52.582Z
17177750,2020-03-04T13:20:31.169Z
17177751,2020-03-04T13:09:36.081Z
17177735,2020-03-04T13:16:05.883Z
17177745,2020-03-04T13:07:58.590Z
17177738,2020-03-04T13:31:30.711Z
17177739,2020-03-04T13:28:23.381Z
17177746,2020-03-04T13:13:28.176Z
17177733,2020-03-04T13:13:39.180Z
17177753,2020-03-04T13:16:05.883Z
17177755,2020-03-04T13:01:53.094Z
17177763,2020-03-04T13:13:44.382Z
17177757,2020-03-04T13:20:31.187Z
17177764,2020-03-04T13:16:05.883Z
17177765,2020-03-04T13:24:21.516Z
17177759,2020-02-26T09:32:11.076Z
17177754,2020-02-26T09:32:19.793Z
17177760,2020-02-26T09:32:19.793Z
17177778,2020-03-04T13:13:39.066Z
17177775,2020-03-04T13:15:45.672Z
17177770,2020-03-04T13:20:31.187Z
17177779,2020-03-04T13:31:30.711Z
17177768,2020-03-04T13:09:33.482Z
17177767,2020-02-26T09:32:14.120Z
17177776,2020-03-04T13:20:31.187Z
17177769,2020-02-26T09:32:14.451Z
17177771,2020-02-26T09:32:14.451Z
17177772,2020-02-26T09:32:14.451Z
17177780,2020-02-26T09:34:05.406Z
17177787,2020-03-04T13:28:23.381Z
17177789,2020-03-04T13:13:50.776Z
17177790,2020-01-10T09:31:36.304Z
17177786,2020-03-04T13:20:37.764Z
17177782,2020-03-04T13:07:58.590Z
17177788,2020-03-04T13:28:23.381Z
17177781,2020-03-04T13:20:37.764Z
17177784,2020-03-04T13:13:39.180Z
17177783,2020-02-26T09:33:37.523Z
17177785,2020-02-26T09:34:02.080Z
17177804,2020-02-26T09:32:19.793Z
17177799,2020-02-26T09:32:19.793Z
17177796,2020-02-26T09:32:19.793Z
17177803,2020-02-26T09:32:17.276Z
17177798,2020-02-26T09:32:17.276Z
17177800,2020-03-04T13:13:31.252Z
17177801,2020-03-04T13:13:29.230Z
17177791,2020-03-04T13:13:29.230Z
17177805,2020-03-04T13:01:52.989Z
17177802,2020-03-04T13:18:23.876Z
17177793,2020-03-04T13:17:58.186Z
17177792,2020-03-04T13:13:39.066Z
17177795,2020-03-04T13:15:45.672Z
17177794,2020-03-04T13:20:24.585Z
17177806,2020-03-04T13:01:53.094Z
17177810,2020-03-04T13:20:27.720Z
17177817,2020-03-04T13:07:44.906Z
17177812,2020-03-04T13:13:44.382Z
17177807,2020-02-26T09:31:44.136Z
17177808,2020-03-04T13:07:44.916Z
17177821,2020-03-04T13:13:50.776Z
17177819,2020-03-04T13:18:04.474Z
17177816,2020-03-04T13:13:50.776Z
17177811,2020-01-10T09:34:45.779Z
17177809,2020-03-04T13:18:17.262Z
17177823,2020-02-26T09:32:17.276Z
17177833,2020-02-26T09:32:17.276Z
17177829,2020-02-26T09:32:17.276Z
17177831,2020-02-26T09:32:25.142Z
17177835,2020-02-26T09:32:25.142Z
17177836,2020-03-04T13:09:40.400Z
17177824,2020-03-04T13:18:23.876Z
17177822,2020-03-04T13:20:31.187Z
17177834,2020-03-04T13:24:21.516Z
17177827,2020-03-04T13:13:50.776Z
17177826,2020-02-26T09:32:03.761Z
17177828,2020-02-26T09:32:03.761Z
17177830,2020-03-04T13:07:44.906Z
17177832,2020-02-26T09:32:00.122Z
17177837,2020-03-04T13:24:21.516Z
17177841,2020-03-04T13:20:31.187Z
17177846,2020-03-04T13:31:30.711Z
17177838,2020-03-04T13:13:28.176Z
17177845,2020-03-04T13:20:24.585Z
17177840,2020-03-04T13:20:31.187Z
17177855,2020-03-04T13:13:29.230Z
17177854,2020-03-09T09:28:39.672Z
17177859,2020-03-04T13:15:52.863Z
17177851,2020-03-04T13:31:30.711Z
17177849,2020-03-04T13:18:23.876Z
17177856,2020-03-04T13:20:37.567Z
17177857,2020-02-26T09:33:57.925Z
17177853,2020-02-26T09:33:57.925Z
17177852,2020-02-26T09:33:57.925Z
17177848,2020-02-26T09:33:57.925Z
17177858,2020-02-26T09:34:05.406Z
17177864,2020-03-04T13:09:36.081Z
17177863,2020-03-04T13:09:40.400Z
17177861,2020-03-04T13:02:06.578Z
17177860,2020-03-04T13:31:30.711Z
17177862,2020-03-04T13:24:21.516Z
17177866,2020-02-26T09:32:29.448Z
17177871,2020-02-26T09:32:03.689Z
17177869,2020-03-04T13:31:30.711Z
17177875,2020-02-26T09:32:03.689Z
17177877,2020-02-26T09:32:03.689Z
17177865,2020-02-26T09:32:03.689Z
17177878,2020-02-26T09:32:00.122Z
17177870,2020-02-26T09:32:00.122Z
17177868,2020-02-26T09:32:14.494Z
17177879,2020-03-04T13:13:28.176Z
17177876,2020-03-04T13:31:30.711Z
17177882,2020-03-04T13:18:04.474Z
17177880,2020-03-04T13:07:58.590Z
17177885,2020-03-04T13:18:04.474Z
17177890,2020-03-04T13:20:31.169Z
17177884,2020-03-04T13:13:44.382Z
17177881,2020-03-04T13:09:36.081Z
17177889,2020-03-04T13:18:13.789Z
17177892,2020-01-10T09:30:50.978Z
17177897,2020-02-26T09:32:11.135Z
17177900,2020-02-26T09:32:11.135Z
17177902,2020-02-26T09:32:11.135Z
17177895,2020-02-26T09:32:11.135Z
17177896,2020-02-26T09:32:11.135Z
17177903,2020-02-26T09:32:10.902Z
17177898,2020-02-26T09:32:10.902Z
17177901,2020-03-04T13:13:39.180Z
17177899,2020-03-04T13:18:23.876Z
17177904,2020-03-04T13:02:06.578Z
17177908,2020-02-26T09:32:17.170Z
17177909,2020-02-26T09:32:17.170Z
17177912,2020-02-26T09:32:14.120Z
17177911,2020-02-26T09:32:14.120Z
17177905,2020-02-26T09:32:14.120Z
17177910,2020-02-26T09:32:14.120Z
17177906,2020-02-26T09:32:14.120Z
17177907,2020-02-26T09:32:14.451Z
17177913,2020-02-26T09:32:14.451Z
17177928,2020-01-10T09:31:19.391Z
17177921,2020-03-04T13:09:39.678Z
17177917,2020-01-10T09:31:19.391Z
17177920,2020-01-10T09:31:19.391Z
17177922,2020-03-04T13:09:40.400Z
17177926,2020-03-04T13:01:52.989Z
17177919,2020-03-04T13:18:13.789Z
17177914,2020-03-04T13:07:44.987Z
17177916,2020-03-04T13:15:52.863Z
17177936,2020-02-26T09:32:18.080Z
17177939,2020-02-26T09:32:18.080Z
17177943,2020-02-26T09:32:18.080Z
17177932,2020-02-26T09:32:18.080Z
17177938,2020-03-04T13:13:29.230Z
17177933,2020-03-04T13:28:23.381Z
17177934,2020-03-04T13:07:47.868Z
17177929,2020-03-04T13:31:30.711Z
17177931,2020-03-04T13:31:30.711Z
17177948,2020-03-04T13:15:45.672Z
17177945,2020-03-04T13:28:14.273Z
17177946,2020-03-04T13:15:45.672Z
17177947,2020-03-04T13:28:14.273Z
17177944,2020-03-04T13:01:59.884Z
17177953,2020-03-04T13:31:30.711Z
17177949,2020-03-04T13:20:24.585Z
17177950,2020-03-04T13:20:31.187Z
17177963,2020-03-04T13:13:39.066Z
17177954,2020-02-26T09:32:39.753Z
17177955,2020-03-04T13:01:53.094Z
17177959,2020-03-04T13:07:44.916Z
17177951,2020-03-04T13:18:13.789Z
17177960,2020-03-04T13:13:28.176Z
17177969,2020-02-26T09:32:14.451Z
17177967,2020-01-10T09:36:33.290Z
17177968,2020-02-26T09:32:14.451Z
17177970,2020-02-26T09:32:14.451Z
17177964,2020-02-26T09:32:23.180Z
17177966,2020-03-04T13:17:59.186Z
17177973,2020-02-26T09:32:10.870Z
17177977,2020-02-26T09:32:10.870Z
17177981,2020-02-26T09:32:10.870Z
17177975,2020-02-26T09:32:10.870Z
17177974,2020-03-04T13:07:58.590Z
17177982,2020-03-04T13:20:37.567Z
17177976,2020-02-26T09:32:17.170Z
17177979,2020-03-04T13:13:39.180Z
17177980,2020-03-04T13:13:39.180Z
17177985,2020-02-26T09:32:45.433Z
17177991,2020-03-04T13:01:53.094Z
17177990,2020-03-04T13:09:36.081Z
17177994,2020-03-04T13:20:31.169Z
17177984,2020-03-04T13:24:21.516Z
17178005,2020-03-04T13:20:31.169Z
17178002,2020-03-04T13:07:44.916Z
17178006,2020-03-04T13:20:37.764Z
17178003,2020-03-04T13:28:23.381Z
17178009,2020-03-04T13:13:31.252Z
17178000,2020-03-04T13:13:39.066Z
17178004,2020-03-04T13:07:33.669Z
17177999,2020-03-04T13:24:21.516Z
17177996,2020-03-04T13:24:21.516Z
17178011,2020-03-04T13:13:29.230Z
17178001,2020-03-04T13:18:23.876Z
17177997,2020-03-04T13:24:21.516Z
17178022,2020-03-04T13:07:47.868Z
17178015,2020-02-26T09:32:50.562Z
17178023,2020-03-04T13:02:06.578Z
17178018,2020-02-26T09:32:50.562Z
17178017,2020-02-26T09:32:50.562Z
17178013,2020-02-26T09:32:50.562Z
17178032,2020-03-04T13:28:14.273Z
17178026,2020-03-04T13:01:59.884Z
17178024,2020-03-04T13:13:50.776Z
17178025,2020-03-04T13:13:39.066Z
17178031,2020-03-04T13:17:58.186Z
17178027,2020-03-04T13:07:33.669Z
17178046,2020-03-04T13:24:21.516Z
17178042,2020-03-04T13:28:14.273Z
17178037,2020-03-04T13:20:31.187Z
17178040,2020-03-04T13:17:52.582Z
17178038,2020-03-04T13:20:24.585Z
17178033,2020-03-04T13:31:30.711Z
17178047,2020-03-04T13:18:04.474Z
17178039,2020-03-04T13:13:39.180Z
17178045,2020-01-10T09:36:47.805Z
17178043,2020-01-10T09:36:47.805Z
17178035,2020-03-04T13:20:31.187Z
17178036,2020-03-04T13:07:44.906Z
17178034,2020-03-04T13:31:30.711Z
17178041,2020-03-04T13:31:30.711Z
17178044,2020-03-04T13:28:14.273Z
17178057,2020-03-04T13:13:44.382Z
17178055,2020-03-04T13:01:52.989Z
17178052,2020-03-04T13:20:31.187Z
17178050,2020-03-04T13:28:23.381Z
17178061,2020-03-04T13:07:44.987Z
17178065,2020-03-04T13:18:23.876Z
17178064,2020-03-04T13:31:30.711Z
17178060,2020-02-26T09:32:17.276Z
17178063,2020-01-10T09:36:01.899Z
17178058,2020-03-04T13:13:31.252Z
17178066,2020-02-26T09:32:53.519Z
17178056,2020-02-26T09:32:53.519Z
17178053,2020-02-26T09:32:58.528Z
17178059,2020-02-26T09:32:58.528Z
17178048,2020-02-26T09:32:58.528Z
17178054,2020-03-04T13:28:23.381Z
17178067,2020-03-04T13:24:21.516Z
17178051,2020-03-04T13:28:23.381Z
17178049,2020-01-10T09:34:03.897Z
17178076,2020-02-26T09:32:50.562Z
17178069,2020-02-26T09:32:50.562Z
17178077,2020-03-04T13:20:37.764Z
17178071,2020-03-04T13:02:06.578Z
17178075,2020-03-04T13:24:21.516Z
17178097,2020-03-04T13:20:31.169Z
17178095,2020-03-04T13:28:23.381Z
17178093,2020-03-04T13:31:30.711Z
17178091,2020-03-04T13:28:23.381Z
17178096,2020-03-04T13:01:52.989Z
17178090,2020-03-04T13:09:40.400Z
17178079,2020-03-04T13:31:30.711Z
17178080,2020-03-04T13:13:29.230Z
17178084,2020-03-04T13:01:52.989Z
17178078,2020-03-04T13:24:21.516Z
17178083,2020-03-04T13:01:52.989Z
17178085,2020-01-09T09:31:16.577Z
17178089,2020-02-26T09:32:53.519Z
17178092,2020-02-26T09:32:53.519Z
17178087,2020-02-26T09:32:53.519Z
17178081,2020-03-04T13:13:44.382Z
17178088,2020-03-04T13:31:30.711Z
17178086,2020-03-04T13:28:23.381Z
17178082,2020-03-04T13:07:44.987Z
17178117,2020-03-04T13:13:39.066Z
17178123,2020-03-04T13:20:31.187Z
17178120,2020-03-04T13:20:31.187Z
17178111,2020-03-04T13:13:28.176Z
17178112,2020-03-04T13:07:33.669Z
17178115,2020-03-04T13:01:59.884Z
17178109,2020-03-04T13:20:24.585Z
17178119,2020-02-26T09:32:04.256Z
17178113,2020-03-04T13:24:21.516Z
17178121,2020-03-04T13:13:39.066Z
17178118,2020-03-04T13:15:45.672Z
17178116,2020-03-04T13:09:33.482Z
17178122,2020-03-04T13:20:27.720Z
17178114,2020-03-04T13:07:44.906Z
17178100,2020-02-26T09:33:30.580Z
17178103,2020-02-26T09:33:30.580Z
17178105,2020-02-26T09:33:30.580Z
17178107,2020-02-26T09:33:30.580Z
17178104,2020-02-26T09:33:30.580Z
17178108,2020-01-10T09:35:58.808Z
17178106,2020-03-04T13:07:58.590Z
17178101,2020-03-04T13:20:37.764Z
17178098,2020-03-04T13:13:28.176Z
17178140,2020-01-10T09:32:42.275Z
17178129,2020-03-04T13:09:36.081Z
17178126,2020-03-04T13:20:31.169Z
17178137,2020-03-04T13:09:36.081Z
17178128,2020-02-26T09:32:14.451Z
17178130,2020-03-04T13:20:31.169Z
17178124,2020-03-04T13:28:23.381Z
17178133,2020-03-04T13:31:30.711Z
17178138,2020-03-04T13:31:30.711Z
17178125,2020-03-04T13:02:06.578Z
17178136,2020-03-04T13:28:23.381Z
17178141,2020-03-04T13:18:17.262Z
17178134,2020-03-04T13:20:37.764Z
17178135,2020-03-04T13:13:39.180Z
17178139,2020-02-26T09:33:41.673Z
17178131,2020-03-04T13:13:44.382Z
17178132,2020-03-04T13:07:44.916Z
17178127,2020-03-04T13:18:13.789Z
17178143,2020-03-04T13:15:45.672Z
17178148,2020-03-04T13:31:30.711Z
17178150,2020-03-04T13:16:05.883Z
17178147,2020-03-04T13:20:31.187Z
17178145,2020-02-26T09:32:45.433Z
17178169,2020-02-26T09:32:20.464Z
17178168,2020-02-26T09:32:20.464Z
17178167,2020-02-26T09:32:20.464Z
17178170,2020-02-26T09:32:42.171Z
17178162,2020-03-04T13:28:14.273Z
17178163,2020-02-26T09:33:25.288Z
17178165,2020-02-26T09:33:24.326Z
17178166,2020-03-04T13:01:53.094Z
17178164,2020-02-26T09:33:24.326Z
17178153,2020-03-04T13:07:44.906Z
17178155,2020-03-04T13:13:28.176Z
17178157,2020-03-04T13:20:31.187Z
17178159,2020-03-04T13:07:44.916Z
17178161,2020-03-04T13:20:31.169Z
17178152,2020-03-04T13:31:30.711Z
17178156,2020-03-04T13:07:44.906Z
17178158,2020-02-26T09:33:54.990Z
17178160,2020-02-26T09:33:41.673Z
17178186,2020-03-04T13:31:30.711Z
17178174,2020-01-07T14:05:30.310Z
17178176,2020-02-26T09:33:54.501Z
17178189,2020-02-26T09:33:54.501Z
17178180,2020-02-26T09:33:54.501Z
17178191,2020-01-10T09:32:54.394Z
17178177,2020-02-26T09:33:30.531Z
17178179,2020-02-26T09:33:30.531Z
17178181,2020-02-26T09:33:30.531Z
17178175,2020-02-26T09:33:30.531Z
17178187,2020-03-04T13:02:06.578Z
17178182,2020-03-04T13:07:47.868Z
17178173,2020-03-04T13:13:39.180Z
17178183,2020-01-10T09:36:01.593Z
17178190,2020-01-10T09:35:58.808Z
17178185,2020-02-26T09:33:54.501Z
17178188,2020-01-10T09:34:14.593Z
17178178,2020-02-26T09:33:54.501Z
17178208,2020-02-26T09:32:25.462Z
17178207,2020-02-26T09:32:32.276Z
17178209,2020-02-26T09:32:32.276Z
17178211,2020-02-26T09:32:32.276Z
17178210,2020-02-26T09:32:26.535Z
17178200,2020-03-04T13:20:37.764Z
17178193,2020-03-04T13:28:23.381Z
17178196,2020-03-04T13:28:23.381Z
17178201,2020-03-04T13:13:39.180Z
17178204,2020-03-04T13:20:37.567Z
17178202,2020-03-04T13:20:37.567Z
